[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s
[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s

[Classical] seed=2024
  ep 01/50 reward=-2.8620 lat=3.5667s E=2.1572J loss=0.0895 t=3.25s
  ep 02/50 reward=-2.8458 lat=3.4566s E=2.2350J loss=0.09746 t=3.20s
  ep 03/50 reward=-2.4636 lat=2.6653s E=2.2619J loss=0.04203 t=3.06s
  ep 04/50 reward=-2.7912 lat=3.4624s E=2.1201J loss=0.06321 t=2.98s
  ep 05/50 reward=-2.6008 lat=2.6887s E=2.5129J loss=0.09064 t=3.02s
  ep 06/50 reward=-2.5066 lat=2.5992s E=2.4140J loss=0.09176 t=2.97s
  ep 07/50 reward=-2.8951 lat=3.5346s E=2.2555J loss=0.07962 t=2.98s
  ep 08/50 reward=-2.8546 lat=3.4389s E=2.2703J loss=0.07531 t=3.01s
  ep 09/50 reward=-2.7588 lat=3.3407s E=2.1769J loss=0.06974 t=3.02s
  ep 10/50 reward=-2.5726 lat=2.9376s E=2.2076J loss=0.06294 t=3.00s
  ep 11/50 reward=-2.6889 lat=3.0443s E=2.3336J loss=0.0553 t=3.01s
  ep 12/50 reward=-2.6029 lat=2.7166s E=2.4892J loss=0.2149 t=3.22s
  ep 13/50 reward=-2.6001 lat=2.7395s E=2.4608J loss=0.02779 t=3.05s
  ep 14/50 reward=-2.5552 lat=2.6360s E=2.4744J loss=0.03042 t=3.09s
  ep 15/50 reward=-2.5879 lat=2.8255s E=2.3504J loss=0.02246 t=2.99s
  ep 16/50 reward=-2.3293 lat=2.3884s E=2.2703J loss=0.04627 t=3.03s
  ep 17/50 reward=-2.5705 lat=2.6753s E=2.4656J loss=0.009311 t=3.27s
  ep 18/50 reward=-2.4738 lat=2.6369s E=2.3108J loss=0.06549 t=2.99s
  ep 19/50 reward=-2.4959 lat=2.5733s E=2.4185J loss=0.006694 t=3.12s
  ep 20/50 reward=-2.5675 lat=2.7497s E=2.3854J loss=0.0944 t=3.25s
  ep 21/50 reward=-2.4676 lat=2.5277s E=2.4075J loss=0.01351 t=3.19s
  ep 22/50 reward=-2.6002 lat=2.9064s E=2.2940J loss=0.0001185 t=3.02s
  ep 23/50 reward=-2.4004 lat=2.4562s E=2.3446J loss=0.0004721 t=3.34s
  ep 24/50 reward=-2.7897 lat=3.5224s E=2.0569J loss=0.0177 t=3.16s
  ep 25/50 reward=-2.7094 lat=3.3323s E=2.0865J loss=0.05951 t=3.31s
  ep 26/50 reward=-2.4419 lat=2.5129s E=2.3709J loss=0.6747 t=3.25s
  ep 27/50 reward=-2.3024 lat=2.3429s E=2.2619J loss=0.1278 t=3.12s
  ep 28/50 reward=-2.4539 lat=2.5020s E=2.4058J loss=0.1112 t=3.22s
  ep 29/50 reward=-2.4743 lat=2.5566s E=2.3920J loss=0.001637 t=3.08s
  ep 30/50 reward=-2.3913 lat=2.4605s E=2.3222J loss=0.1855 t=3.05s
  ep 31/50 reward=-2.3787 lat=2.4406s E=2.3168J loss=6.204e-05 t=3.01s
  ep 32/50 reward=-2.5095 lat=2.6670s E=2.3521J loss=0.01152 t=3.22s
  ep 33/50 reward=-2.3723 lat=2.4241s E=2.3204J loss=0.1783 t=3.01s
  ep 34/50 reward=-2.4174 lat=2.4979s E=2.3368J loss=0.005639 t=2.97s
  ep 35/50 reward=-2.5180 lat=2.6168s E=2.4191J loss=0.006076 t=2.91s
  ep 36/50 reward=-2.5576 lat=2.6722s E=2.4430J loss=0.005033 t=2.99s
  ep 37/50 reward=-2.6173 lat=2.7357s E=2.4988J loss=0.00128 t=2.96s
  ep 38/50 reward=-2.5484 lat=2.7327s E=2.3640J loss=0.01018 t=2.97s
  ep 39/50 reward=-2.5222 lat=2.6487s E=2.3957J loss=0.005513 t=2.96s
  ep 40/50 reward=-2.6361 lat=2.7409s E=2.5313J loss=0.03328 t=2.91s
  ep 41/50 reward=-2.5541 lat=2.6493s E=2.4589J loss=0.05108 t=2.96s
  ep 42/50 reward=-2.5335 lat=2.5862s E=2.4808J loss=0.103 t=3.12s
  ep 43/50 reward=-2.5339 lat=2.6647s E=2.4030J loss=0.002104 t=2.89s
  ep 44/50 reward=-2.5262 lat=2.6061s E=2.4462J loss=0.002015 t=2.98s
  ep 45/50 reward=-2.3858 lat=2.4275s E=2.3441J loss=0.003761 t=3.00s
  ep 46/50 reward=-2.7205 lat=3.0981s E=2.3429J loss=0.003329 t=3.02s
  ep 47/50 reward=-2.7741 lat=3.2131s E=2.3352J loss=0.008705 t=2.97s
  ep 48/50 reward=-3.0556 lat=3.9615s E=2.1497J loss=0.001904 t=3.04s
  ep 49/50 reward=-2.8146 lat=3.4026s E=2.2265J loss=0.01908 t=3.06s
  ep 50/50 reward=-2.8302 lat=3.3011s E=2.3592J loss=0.01295 t=2.94s
[Full-QHRL] seed=2024 DONE | reward=-2.7424 lat=3.3081s E=2.1767J miss=0.3278 train=153.2s

[Full-QHRL] seed=2025
  ep 01/50 reward=-2.5259 lat=2.7545s E=2.2973J loss=0.08974 t=3.09s
  ep 02/50 reward=-2.4158 lat=2.4607s E=2.3709J loss=0.08773 t=3.19s
  ep 03/50 reward=-2.4736 lat=2.6482s E=2.2990J loss=0.3775 t=3.02s
  ep 04/50 reward=-2.4200 lat=2.4802s E=2.3598J loss=0.1264 t=3.02s
  ep 05/50 reward=-2.4569 lat=2.5101s E=2.4038J loss=0.1426 t=3.00s
  ep 06/50 reward=-2.6714 lat=3.1602s E=2.1827J loss=0.2692 t=3.02s
  ep 07/50 reward=-2.6119 lat=2.7946s E=2.4292J loss=0.06357 t=3.04s
  ep 08/50 reward=-2.9457 lat=3.6544s E=2.2370J loss=0.05593 t=2.98s
  ep 09/50 reward=-2.3666 lat=2.4272s E=2.3060J loss=0.07666 t=3.00s
  ep 10/50 reward=-2.9846 lat=3.5990s E=2.3702J loss=0.02481 t=2.97s
  ep 11/50 reward=-2.9719 lat=3.7693s E=2.1746J loss=0.03186 t=3.05s
  ep 12/50 reward=-2.9228 lat=3.7016s E=2.1440J loss=0.02395 t=3.24s
  ep 13/50 reward=-3.0419 lat=3.9266s E=2.1571J loss=0.03675 t=3.07s
  ep 14/50 reward=-3.1572 lat=3.9995s E=2.3150J loss=0.02705 t=3.02s
  ep 15/50 reward=-3.0116 lat=3.7667s E=2.2566J loss=0.003232 t=3.15s
  ep 16/50 reward=-3.0088 lat=3.9334s E=2.0842J loss=0.006496 t=3.08s
  ep 17/50 reward=-3.0267 lat=4.0097s E=2.0436J loss=0.0823 t=3.13s
  ep 18/50 reward=-3.0275 lat=3.9682s E=2.0868J loss=0.2227 t=3.04s
  ep 19/50 reward=-2.9818 lat=3.8534s E=2.1101J loss=0.0005567 t=3.19s
  ep 20/50 reward=-2.9790 lat=3.7519s E=2.2061J loss=0.0008969 t=3.10s
  ep 21/50 reward=-3.2829 lat=4.2870s E=2.2788J loss=0.009083 t=3.34s
  ep 22/50 reward=-3.3358 lat=4.4175s E=2.2541J loss=0.09099 t=3.41s
  ep 23/50 reward=-3.2476 lat=4.3639s E=2.1314J loss=0.03676 t=3.19s
  ep 24/50 reward=-3.3238 lat=4.4640s E=2.1836J loss=0.01461 t=3.15s
  ep 25/50 reward=-3.3058 lat=4.5434s E=2.0682J loss=0.007546 t=3.38s
  ep 26/50 reward=-3.2824 lat=4.4765s E=2.0882J loss=0.1877 t=3.14s
  ep 27/50 reward=-3.1009 lat=4.0875s E=2.1144J loss=0.01765 t=3.07s
  ep 28/50 reward=-3.1971 lat=4.1454s E=2.2489J loss=0.08506 t=3.08s
  ep 29/50 reward=-3.1087 lat=3.5915s E=2.6260J loss=0.01951 t=3.10s
  ep 30/50 reward=-2.8610 lat=3.1788s E=2.5431J loss=0.01862 t=3.11s
  ep 31/50 reward=-2.7255 lat=3.3126s E=2.1383J loss=0.03549 t=3.20s
  ep 32/50 reward=-2.7258 lat=3.2880s E=2.1636J loss=0.001045 t=3.28s
  ep 33/50 reward=-2.7543 lat=3.1453s E=2.3632J loss=0.05145 t=3.18s
  ep 34/50 reward=-2.9174 lat=3.3802s E=2.4546J loss=0.0002661 t=3.09s
  ep 35/50 reward=-2.8154 lat=3.2963s E=2.3345J loss=0.01866 t=3.08s
  ep 36/50 reward=-2.7523 lat=3.2818s E=2.2228J loss=0.0004276 t=3.08s
  ep 37/50 reward=-2.7455 lat=3.1004s E=2.3906J loss=0.04066 t=3.15s
  ep 38/50 reward=-2.8652 lat=3.0532s E=2.6771J loss=0.01773 t=3.18s
  ep 39/50 reward=-2.6253 lat=3.0268s E=2.2238J loss=0.003051 t=3.16s
  ep 40/50 reward=-2.8312 lat=3.3429s E=2.3196J loss=0.009575 t=3.08s
  ep 41/50 reward=-2.8008 lat=3.4440s E=2.1577J loss=0.1352 t=3.15s
  ep 42/50 reward=-2.8469 lat=3.1940s E=2.4999J loss=0.003982 t=3.24s
  ep 43/50 reward=-2.8975 lat=3.2938s E=2.5013J loss=0.03499 t=3.13s
  ep 44/50 reward=-2.8753 lat=3.3729s E=2.3777J loss=0.02101 t=3.19s
  ep 45/50 reward=-2.6551 lat=3.1524s E=2.1579J loss=0.3052 t=3.12s
  ep 46/50 reward=-2.5370 lat=2.6603s E=2.4137J loss=0.01394 t=3.05s
  ep 47/50 reward=-2.4493 lat=2.6227s E=2.2760J loss=0.05846 t=3.13s
  ep 48/50 reward=-2.5106 lat=2.5861s E=2.4350J loss=0.01571 t=3.01s
  ep 49/50 reward=-2.6711 lat=2.9815s E=2.3606J loss=0.05658 t=3.13s
  ep 50/50 reward=-2.3930 lat=2.4759s E=2.3101J loss=0.06729 t=3.08s
[Full-QHRL] seed=2025 DONE | reward=-2.4459 lat=2.5894s E=2.3024J miss=0.0586 train=156.1s

[Full-QHRL] seed=2026
  ep 01/50 reward=-3.0248 lat=3.6367s E=2.4128J loss=0.07376 t=2.98s
  ep 02/50 reward=-2.9182 lat=3.7639s E=2.0724J loss=0.3999 t=3.27s
  ep 03/50 reward=-2.9117 lat=3.7052s E=2.1183J loss=0.08694 t=3.11s
  ep 04/50 reward=-2.8531 lat=3.4742s E=2.2320J loss=0.1769 t=3.15s
  ep 05/50 reward=-2.7420 lat=3.3419s E=2.1421J loss=0.1691 t=3.12s
  ep 06/50 reward=-2.6544 lat=3.0158s E=2.2930J loss=0.4572 t=3.12s
  ep 07/50 reward=-2.4590 lat=2.6320s E=2.2860J loss=0.14 t=3.01s
  ep 08/50 reward=-2.4971 lat=2.5646s E=2.4296J loss=0.56 t=3.02s
  ep 09/50 reward=-2.4582 lat=2.6478s E=2.2687J loss=0.2836 t=3.10s
  ep 10/50 reward=-2.3163 lat=2.3448s E=2.2878J loss=0.4291 t=2.97s
  ep 11/50 reward=-2.5670 lat=2.8242s E=2.3098J loss=0.04596 t=3.06s
  ep 12/50 reward=-2.6329 lat=2.8247s E=2.4411J loss=0.1755 t=3.10s
  ep 13/50 reward=-2.3152 lat=2.3503s E=2.2802J loss=0.03591 t=3.09s
  ep 14/50 reward=-2.5266 lat=2.7623s E=2.2908J loss=0.5941 t=2.98s
  ep 15/50 reward=-2.5272 lat=2.6845s E=2.3698J loss=0.02535 t=2.97s
  ep 16/50 reward=-2.5655 lat=2.7339s E=2.3971J loss=0.02037 t=2.95s
  ep 17/50 reward=-2.6565 lat=3.0064s E=2.3066J loss=0.01103 t=2.93s
  ep 18/50 reward=-2.5152 lat=2.6220s E=2.4084J loss=0.01187 t=2.95s
  ep 19/50 reward=-2.5807 lat=2.7700s E=2.3914J loss=0.008458 t=3.02s
  ep 20/50 reward=-2.6242 lat=2.7446s E=2.5038J loss=0.004407 t=2.99s
  ep 21/50 reward=-2.4108 lat=2.4623s E=2.3594J loss=0.00717 t=2.96s
  ep 22/50 reward=-2.6308 lat=2.8325s E=2.4291J loss=0.002213 t=3.17s
  ep 23/50 reward=-2.4733 lat=2.8722s E=2.0743J loss=0.01731 t=3.01s
  ep 24/50 reward=-2.4353 lat=2.5677s E=2.3030J loss=0.1751 t=3.07s
  ep 25/50 reward=-2.4450 lat=2.5302s E=2.3598J loss=0.2928 t=3.12s
  ep 26/50 reward=-2.3537 lat=2.3807s E=2.3267J loss=7.68e-05 t=3.00s
  ep 27/50 reward=-2.6355 lat=2.7933s E=2.4777J loss=0.09018 t=3.09s
  ep 28/50 reward=-2.5521 lat=2.6544s E=2.4497J loss=0.243 t=3.09s
  ep 29/50 reward=-2.6101 lat=2.8855s E=2.3347J loss=0.05351 t=3.05s
  ep 30/50 reward=-2.5283 lat=2.8422s E=2.2144J loss=0.5983 t=2.99s
  ep 31/50 reward=-2.3537 lat=2.3950s E=2.3125J loss=0.1733 t=3.03s
  ep 32/50 reward=-2.5602 lat=2.6412s E=2.4793J loss=0.03511 t=3.11s
  ep 33/50 reward=-2.6386 lat=2.8007s E=2.4764J loss=0.000515 t=2.98s
  ep 34/50 reward=-2.6228 lat=2.6942s E=2.5514J loss=1.662e-05 t=3.03s
  ep 35/50 reward=-2.7155 lat=3.0941s E=2.3368J loss=0.0009734 t=3.02s
  ep 36/50 reward=-2.5799 lat=2.9790s E=2.1808J loss=1.307e-05 t=3.00s
  ep 37/50 reward=-2.4948 lat=2.5789s E=2.4107J loss=0.04872 t=3.13s
  ep 38/50 reward=-2.5332 lat=2.6529s E=2.4135J loss=0.0001523 t=3.08s
  ep 39/50 reward=-2.6765 lat=3.0660s E=2.2870J loss=0.05659 t=3.08s
  ep 40/50 reward=-2.4976 lat=2.6034s E=2.3918J loss=0.07825 t=3.13s
  ep 41/50 reward=-2.7509 lat=3.1312s E=2.3707J loss=0.104 t=3.07s
  ep 42/50 reward=-3.0608 lat=3.9112s E=2.2103J loss=0.09162 t=3.17s
  ep 43/50 reward=-2.9237 lat=3.6110s E=2.2364J loss=0.04677 t=3.07s
  ep 44/50 reward=-3.0801 lat=3.6587s E=2.5016J loss=0.1235 t=3.08s
  ep 45/50 reward=-3.0225 lat=3.9842s E=2.0607J loss=0.02976 t=3.11s
  ep 46/50 reward=-3.0883 lat=4.0275s E=2.1490J loss=0.00068 t=3.07s
  ep 47/50 reward=-3.0096 lat=3.7610s E=2.2583J loss=0.008266 t=3.14s
  ep 48/50 reward=-3.0536 lat=3.8726s E=2.2346J loss=0.0007763 t=3.17s
  ep 49/50 reward=-3.0855 lat=4.0005s E=2.1705J loss=0.007693 t=3.09s
  ep 50/50 reward=-3.0400 lat=3.8490s E=2.2311J loss=0.05651 t=3.09s
[Full-QHRL] seed=2026 DONE | reward=-2.8710 lat=3.5508s E=2.1913J miss=0.4030 train=153.1s

[Full-QHRL] seed=2027
  ep 01/50 reward=-2.4103 lat=2.4824s E=2.3383J loss=0.2366 t=3.25s
  ep 02/50 reward=-2.4675 lat=2.5487s E=2.3863J loss=0.247 t=3.00s
  ep 03/50 reward=-2.5466 lat=2.7138s E=2.3793J loss=0.1379 t=2.94s
  ep 04/50 reward=-2.4625 lat=2.6330s E=2.2920J loss=0.07848 t=2.94s
  ep 05/50 reward=-2.4784 lat=2.5437s E=2.4131J loss=0.0418 t=2.95s
  ep 06/50 reward=-2.4681 lat=2.5470s E=2.3892J loss=0.06449 t=2.99s
  ep 07/50 reward=-2.4282 lat=2.4890s E=2.3673J loss=0.1835 t=2.98s
  ep 08/50 reward=-2.9548 lat=3.8394s E=2.0701J loss=0.04657 t=2.97s
  ep 09/50 reward=-2.7457 lat=3.3134s E=2.1780J loss=0.03702 t=3.07s
  ep 10/50 reward=-2.7044 lat=3.1911s E=2.2177J loss=0.02767 t=3.10s
  ep 11/50 reward=-2.8020 lat=3.3529s E=2.2510J loss=0.04755 t=3.23s
  ep 12/50 reward=-2.8190 lat=3.3252s E=2.3128J loss=0.01257 t=3.00s
  ep 13/50 reward=-2.8165 lat=3.5228s E=2.1101J loss=0.006532 t=3.12s
  ep 14/50 reward=-2.5936 lat=2.7146s E=2.4725J loss=0.004801 t=3.10s
  ep 15/50 reward=-3.1847 lat=4.0487s E=2.3208J loss=0.1424 t=3.10s
  ep 16/50 reward=-3.0530 lat=3.9091s E=2.1969J loss=0.0009503 t=3.13s
  ep 17/50 reward=-3.1145 lat=4.0601s E=2.1689J loss=0.01202 t=3.08s
  ep 18/50 reward=-3.0850 lat=3.8500s E=2.3200J loss=0.1588 t=3.14s
  ep 19/50 reward=-3.1461 lat=3.7647s E=2.5276J loss=0.0443 t=3.19s
  ep 20/50 reward=-3.2491 lat=4.1802s E=2.3179J loss=0.0006637 t=3.09s
  ep 21/50 reward=-3.1367 lat=4.0444s E=2.2291J loss=0.1307 t=3.31s
  ep 22/50 reward=-3.1243 lat=3.8325s E=2.4161J loss=0.0083 t=3.13s
  ep 23/50 reward=-3.1556 lat=4.2244s E=2.0868J loss=0.09808 t=3.08s
  ep 24/50 reward=-3.0368 lat=3.8427s E=2.2310J loss=0.003532 t=3.08s
  ep 25/50 reward=-2.8909 lat=3.6973s E=2.0846J loss=0.03231 t=3.14s
  ep 26/50 reward=-2.9565 lat=3.6240s E=2.2891J loss=0.1379 t=3.08s
  ep 27/50 reward=-3.2055 lat=4.4141s E=1.9968J loss=0.008933 t=3.14s
  ep 28/50 reward=-3.3840 lat=4.3320s E=2.4361J loss=0.1014 t=3.11s
  ep 29/50 reward=-2.7674 lat=3.3983s E=2.1366J loss=0.0001647 t=3.07s
  ep 30/50 reward=-3.0728 lat=3.9937s E=2.1520J loss=0.00139 t=3.11s
  ep 31/50 reward=-3.0453 lat=3.7347s E=2.3559J loss=0.004027 t=3.16s
  ep 32/50 reward=-2.6126 lat=2.9778s E=2.2474J loss=0.005316 t=3.10s
  ep 33/50 reward=-2.5887 lat=2.9130s E=2.2645J loss=0.0176 t=2.99s
  ep 34/50 reward=-3.0517 lat=3.8919s E=2.2115J loss=0.02704 t=3.13s
  ep 35/50 reward=-2.5926 lat=2.8869s E=2.2984J loss=0.1142 t=3.12s
  ep 36/50 reward=-2.5069 lat=2.7126s E=2.3012J loss=0.01987 t=3.08s
  ep 37/50 reward=-2.5094 lat=2.5970s E=2.4218J loss=0.06898 t=3.04s
  ep 38/50 reward=-2.3505 lat=2.4134s E=2.2875J loss=0.007045 t=3.01s
  ep 39/50 reward=-2.4455 lat=2.6180s E=2.2730J loss=0.01766 t=3.12s
  ep 40/50 reward=-2.3715 lat=2.4239s E=2.3191J loss=0.09822 t=3.03s
  ep 41/50 reward=-2.3970 lat=2.4345s E=2.3594J loss=0.03928 t=3.17s
  ep 42/50 reward=-2.3756 lat=2.4333s E=2.3179J loss=0.01729 t=2.95s
  ep 43/50 reward=-2.2800 lat=2.4156s E=2.1444J loss=0.01789 t=2.93s
  ep 44/50 reward=-2.4911 lat=2.5346s E=2.4476J loss=0.03623 t=3.02s
  ep 45/50 reward=-2.4298 lat=2.4969s E=2.3627J loss=0.01441 t=3.04s
  ep 46/50 reward=-2.3813 lat=2.4515s E=2.3110J loss=0.01978 t=3.00s
  ep 47/50 reward=-2.5593 lat=2.6410s E=2.4776J loss=0.02317 t=2.94s
  ep 48/50 reward=-2.4585 lat=2.5313s E=2.3857J loss=0.01233 t=3.08s
  ep 49/50 reward=-2.5279 lat=2.8458s E=2.2100J loss=0.007956 t=3.16s
  ep 50/50 reward=-2.4324 lat=2.4989s E=2.3660J loss=0.01309 t=2.93s
[Full-QHRL] seed=2027 DONE | reward=-2.4186 lat=2.5638s E=2.2734J miss=0.0620 train=153.6s

[Full-QHRL] seed=2028
  ep 01/50 reward=-2.5469 lat=2.6226s E=2.4711J loss=0.0886 t=3.29s
  ep 02/50 reward=-2.4905 lat=2.6477s E=2.3334J loss=0.003888 t=3.01s
  ep 03/50 reward=-2.4768 lat=2.5456s E=2.4080J loss=0.08411 t=2.98s
  ep 04/50 reward=-2.4577 lat=2.5343s E=2.3811J loss=0.07946 t=2.92s
  ep 05/50 reward=-2.3731 lat=2.4191s E=2.3271J loss=0.07298 t=2.97s
  ep 06/50 reward=-2.3877 lat=2.4235s E=2.3519J loss=0.06927 t=2.98s
  ep 07/50 reward=-2.5020 lat=2.5482s E=2.4558J loss=0.1543 t=2.96s
  ep 08/50 reward=-2.4836 lat=2.5605s E=2.4067J loss=0.0478 t=2.99s
  ep 09/50 reward=-2.5004 lat=2.6785s E=2.3222J loss=0.1254 t=3.01s
  ep 10/50 reward=-2.5637 lat=2.7080s E=2.4195J loss=0.06805 t=2.97s
  ep 11/50 reward=-2.4477 lat=2.5383s E=2.3571J loss=0.02029 t=3.06s
  ep 12/50 reward=-2.2319 lat=2.2592s E=2.2045J loss=0.01628 t=2.99s
  ep 13/50 reward=-2.4331 lat=2.5085s E=2.3577J loss=0.008174 t=3.00s
  ep 14/50 reward=-2.5229 lat=2.6375s E=2.4083J loss=0.0571 t=3.02s
  ep 15/50 reward=-2.5766 lat=2.7486s E=2.4047J loss=0.01804 t=2.99s
  ep 16/50 reward=-2.5320 lat=2.7361s E=2.3280J loss=0.008919 t=3.09s
  ep 17/50 reward=-2.4956 lat=2.6110s E=2.3802J loss=0.0003401 t=2.95s
  ep 18/50 reward=-2.5454 lat=2.6140s E=2.4769J loss=0.02639 t=3.04s
  ep 19/50 reward=-2.5221 lat=2.7860s E=2.2582J loss=0.03388 t=2.94s
  ep 20/50 reward=-2.5234 lat=2.6093s E=2.4375J loss=0.03526 t=2.93s
  ep 21/50 reward=-2.5527 lat=2.6415s E=2.4639J loss=4.965e-06 t=3.10s
  ep 22/50 reward=-2.4490 lat=2.5410s E=2.3570J loss=0.005533 t=3.03s
  ep 23/50 reward=-2.5491 lat=2.6647s E=2.4336J loss=0.02578 t=2.97s
  ep 24/50 reward=-2.5104 lat=2.6918s E=2.3291J loss=0.0003713 t=3.06s
  ep 25/50 reward=-2.4260 lat=2.5516s E=2.3005J loss=0.004629 t=2.99s
  ep 26/50 reward=-2.4735 lat=2.5506s E=2.3964J loss=0.0005646 t=3.03s
  ep 27/50 reward=-2.6210 lat=2.6994s E=2.5426J loss=0.09664 t=3.21s
  ep 28/50 reward=-2.3332 lat=2.3751s E=2.2912J loss=0.01203 t=3.01s
  ep 29/50 reward=-2.4137 lat=2.5832s E=2.2442J loss=0.04131 t=2.91s
  ep 30/50 reward=-2.3669 lat=2.4538s E=2.2799J loss=0.009358 t=3.13s
  ep 31/50 reward=-2.4708 lat=2.5635s E=2.3782J loss=0.006109 t=3.10s
  ep 32/50 reward=-2.5971 lat=2.7832s E=2.4110J loss=0.002847 t=2.99s
  ep 33/50 reward=-2.5183 lat=2.5984s E=2.4382J loss=0.005365 t=2.93s
  ep 34/50 reward=-2.4659 lat=2.5373s E=2.3945J loss=0.005059 t=3.13s
  ep 35/50 reward=-2.3319 lat=2.3715s E=2.2923J loss=0.005149 t=3.06s
  ep 36/50 reward=-2.3643 lat=2.4826s E=2.2460J loss=0.01601 t=3.21s
  ep 37/50 reward=-2.4732 lat=2.5428s E=2.4036J loss=0.002636 t=2.99s
  ep 38/50 reward=-2.4639 lat=2.5377s E=2.3900J loss=0.004348 t=3.10s
  ep 39/50 reward=-2.5588 lat=2.7209s E=2.3966J loss=0.02047 t=3.00s
  ep 40/50 reward=-2.4762 lat=2.5585s E=2.3940J loss=0.002997 t=3.14s
  ep 41/50 reward=-2.4510 lat=2.6414s E=2.2607J loss=0.01602 t=3.05s
  ep 42/50 reward=-2.4885 lat=2.5775s E=2.3996J loss=0.01732 t=3.04s
  ep 43/50 reward=-2.4779 lat=2.6471s E=2.3088J loss=0.001729 t=3.03s
  ep 44/50 reward=-2.3922 lat=2.4453s E=2.3391J loss=0.01239 t=3.08s
  ep 45/50 reward=-2.5096 lat=2.5913s E=2.4279J loss=0.01041 t=3.04s
  ep 46/50 reward=-2.4355 lat=2.5318s E=2.3393J loss=0.0009201 t=3.03s
  ep 47/50 reward=-2.4836 lat=2.5794s E=2.3878J loss=0.001564 t=3.01s
  ep 48/50 reward=-2.4639 lat=2.5482s E=2.3797J loss=0.002493 t=3.07s
  ep 49/50 reward=-2.4315 lat=2.5981s E=2.2650J loss=0.01562 t=2.98s
  ep 50/50 reward=-2.6932 lat=2.8397s E=2.5466J loss=0.001089 t=3.20s
[Full-QHRL] seed=2028 DONE | reward=-2.5204 lat=2.8092s E=2.2315J miss=0.1445 train=151.7s

=== TÓM TẮT SAU Full-QHRL (5 seeds) ===
Metric                 Mean           Std
------------------------------------------
reward                   -2.59965      0.19795
latency                   2.96424      0.44363
energy                    2.23506      0.05324
cost                      2.59965      0.19795
deadline_miss             0.19920      0.15783
training_time_s         153.53800      1.59808
trainable_parameters        10546
[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s

[w/o VQC] seed=2024
  ep 01/50 reward=-3.2508 lat=4.5097s E=1.9919J loss=0 t=4.85s
  ep 02/50 reward=-3.3650 lat=4.7400s E=1.9899J loss=0 t=4.16s
  ep 03/50 reward=-3.3125 lat=4.6344s E=1.9906J loss=0 t=4.15s
  ep 04/50 reward=-3.2380 lat=4.4647s E=2.0114J loss=0 t=4.15s
  ep 05/50 reward=-3.3307 lat=4.5728s E=2.0887J loss=0 t=4.20s
  ep 06/50 reward=-3.3154 lat=4.6024s E=2.0284J loss=0 t=4.13s
  ep 07/50 reward=-3.3445 lat=4.7281s E=1.9608J loss=0 t=4.15s
  ep 08/50 reward=-3.3444 lat=4.7281s E=1.9608J loss=0 t=4.13s
  ep 09/50 reward=-3.2302 lat=4.4726s E=1.9878J loss=0 t=4.19s
  ep 10/50 reward=-3.2537 lat=4.5316s E=1.9759J loss=0 t=4.20s
  ep 11/50 reward=-3.3214 lat=4.6491s E=1.9937J loss=0 t=4.12s
  ep 12/50 reward=-3.2223 lat=4.4337s E=2.0109J loss=0 t=4.23s
  ep 13/50 reward=-3.3607 lat=4.7435s E=1.9778J loss=0 t=4.18s
  ep 14/50 reward=-3.3988 lat=4.8115s E=1.9862J loss=0 t=4.20s
  ep 15/50 reward=-3.3638 lat=4.7620s E=1.9656J loss=0 t=4.06s
  ep 16/50 reward=-3.2827 lat=4.6060s E=1.9594J loss=0 t=4.15s
  ep 17/50 reward=-3.3282 lat=4.6438s E=2.0126J loss=0 t=4.21s
  ep 18/50 reward=-3.2245 lat=4.5054s E=1.9436J loss=0 t=4.08s
  ep 19/50 reward=-3.2828 lat=4.6061s E=1.9595J loss=0 t=4.18s
  ep 20/50 reward=-3.3570 lat=4.6539s E=2.0602J loss=0 t=4.13s
  ep 21/50 reward=-3.3585 lat=4.6957s E=2.0213J loss=0 t=4.09s
  ep 22/50 reward=-3.2953 lat=4.6005s E=1.9901J loss=0 t=4.05s
  ep 23/50 reward=-3.2810 lat=4.5195s E=2.0425J loss=0 t=4.14s
  ep 24/50 reward=-3.4067 lat=4.7829s E=2.0306J loss=0 t=4.09s
  ep 25/50 reward=-3.3439 lat=4.7265s E=1.9614J loss=0 t=4.09s
  ep 26/50 reward=-3.2885 lat=4.6044s E=1.9727J loss=0 t=4.14s
  ep 27/50 reward=-3.2347 lat=4.4976s E=1.9719J loss=0 t=4.22s
  ep 28/50 reward=-3.1859 lat=4.4116s E=1.9603J loss=0 t=4.22s
  ep 29/50 reward=-3.2880 lat=4.5705s E=2.0055J loss=0 t=4.14s
  ep 30/50 reward=-3.3573 lat=4.7246s E=1.9899J loss=0 t=4.16s
  ep 31/50 reward=-3.2650 lat=4.5529s E=1.9772J loss=0 t=4.24s
  ep 32/50 reward=-3.3414 lat=4.7092s E=1.9737J loss=0 t=4.16s
